length,weight,count,looped,neighbors,income,label
6,0.125,1,0,2,4401000000.0,white
0,0.5,1,0,2,42129308.0,paduaCryptoWall
142,0.542765991430102,897,0,2,35000000.0,montrealCryptoLocker
0,1.0,1,0,1,5000000000.0,white
4,0.25,1,0,1,280000000.0,paduaCryptoWall
0,1.0,1,0,1,20000000000.0,white
144,2.02205200232187,741,1,3,807092922.0,paduaCryptoWall
2,1.0,2,0,2,49900000.0,paduaCryptoWall
0,1.0,1,0,1,36000000.0,montrealCryptoLocker
40,0.00302734375,3,0,1,251924915.0,paduaCryptoWall
0,0.5,1,0,2,8000000000.0,white
144,0.173687835379735,2391,0,2,200000000.0,princetonCerber
26,0.125244140625,2,0,2,391000000.0,white
0,0.5,1,0,1,50000000.0,princetonLocky
4,0.142857142857143,8,0,1,223000000.0,paduaCryptoWall
14,0.0078125,1,0,1,1343000000.0,white
124,1.81898940354586e-12,1,0,1,213000000.0,paduaCryptoWall
40,7.62939453125e-06,1,0,2,101000000.0,white
20,0.125244140625,2,0,1,150000000.0,paduaCryptoWall
4,0.25,1,0,2,75000000.0,princetonCerber
0,1.0,1,0,1,36000000.0,white
0,1.0,1,0,1,34467025.0,paduaCryptoWall
2,0.5,1,0,2,80000000.0,princetonCerber
16,0.0078125,1,0,2,3817000000.0,white
0,1.0,1,0,2,500000000.0,montrealCryptoLocker
12,1.09375,5,1,6,382000000.0,white
4,0.125,1,0,2,499800000.0,montrealCryptoLocker
28,0.0078125,1,0,2,160000000.0,white
4,1.0,1,0,2,4979000000.0,white
0,0.5,1,0,2,4610000000.0,white
0,0.5,1,0,2,400000000.0,princetonLocky
0,1.0,1,0,1,24590000000.0,white
28,3.0517578125e-05,1,0,2,956000000.0,white
16,0.0023716517857142,3,0,2,208000000.0,paduaCryptoWall
2,0.25,1,0,2,140220000.0,princetonCerber
4,0.125,1,0,1,102000000.0,white
10,0.09375,2,0,1,524000000.0,white
10,0.5,1,0,2,120000000.0,montrealCryptXXX
0,1.0,1,0,1,987000000.0,paduaCryptoWall
10,0.0026041666666666,1,1,2,80000000.0,princetonCerber
0,1.0,1,0,2,264801329.0,paduaCryptoWall
2,0.25,1,0,2,3685000000.0,white
18,1.75,4,0,4,482000000.0,white
32,1.0,1,0,2,5001000000.0,white
2,0.5,2,0,2,99000000.0,white
20,0.0625,1,0,1,203000000.0,white
144,2.03943992821308e-06,885,0,2,56790000.0,princetonCerber
22,0.5078125,2,0,1,8682000000.0,white
18,0.0009765625,1,0,2,2353000000.0,white
144,0.0104571963443335,1607,0,2,81490000.0,princetonCerber
14,0.5,1,0,2,4767000000.0,white
6,1.125,2,0,2,640000000.0,paduaCryptoWall
42,6.103515625e-05,1,0,1,112000000.0,white
0,1.0,1,0,2,30000000.0,white
10,1.0,1,0,2,31115000000.0,white
0,0.0909090909090909,1,0,1,50158921.0,montrealCryptoLocker
142,0.404154563703568,1227,0,1,90001953.0,paduaCryptoWall
54,1.0,1,0,2,2886000000.0,white
18,1.0,1,0,2,32900000000.0,white
36,0.015625,1,0,1,50000000.0,princetonLocky
0,0.5,1,0,1,100000000.0,white
144,1.0339972036749,1435,0,2,72420000.0,princetonCerber
0,0.5,1,0,2,4950000000.0,white
0,0.5,1,0,2,100000000.0,princetonCerber
144,0.250005929854458,1302,2,3,219900000.0,paduaCryptoWall
106,1.0,1,0,2,7841000000.0,white
12,0.015625,1,0,2,2374000000.0,white
0,1.0,1,0,2,1846000000.0,white
4,0.269230769230769,28,0,1,101000000.0,white
2,0.25,1,0,1,1878000000.0,white
38,1.0,1,0,2,32850000000.0,white
14,0.7578125,3,0,1,227000000.0,paduaCryptoWall
90,1.4210854715202e-14,1,0,1,50000000.0,white
4,0.0049504950495049,1,0,2,79230000.0,princetonCerber
2,0.5,1,0,1,1602580000.0,montrealCryptoLocker
8,0.125,1,0,2,253000000.0,white
0,0.5,1,0,1,100000000.0,white
144,0.0920892275610944,5131,1344,2,120000000.0,montrealCryptXXX
6,0.5,1,0,1,101000000.0,white
38,6.103515625e-05,1,0,2,2365000000.0,white
2,1.0,1,0,2,2000000000.0,white
8,0.125,1,0,1,108000000.0,white
18,0.015625,1,0,1,231613316.0,paduaCryptoWall
4,0.25,1,0,2,4800000000.0,white
144,0.521017991662388,1696,0,2,120000000.0,montrealCryptXXX
144,0.605638462883202,5108,2545,2,600400000.0,montrealDMALockerv3
106,1.0,1,0,2,715000000.0,white
0,0.5,1,0,2,500000000.0,princetonCerber
2,0.944444444444444,9,0,2,510000000.0,princetonLocky
0,0.5,1,0,1,2000000000.0,white
0,1.0,1,0,1,100000000.0,white
4,0.5,1,0,2,4879000000.0,white
2,0.0666666666666667,6,0,1,120000000.0,montrealCryptXXX
2,0.5,1,0,2,120000000.0,montrealCryptXXX
0,0.25,1,0,2,120000000.0,montrealCryptXXX
8,0.125,1,0,1,50000000.0,white
6,0.125,1,0,2,4024000000.0,white
6,0.25,1,0,2,4762000000.0,white
56,1.9073486328125e-06,1,0,2,120000000.0,montrealCryptXXX
14,3.03193870523416,8,0,10,3893000000.0,montrealCryptoLocker
2,0.5,1,0,1,299990000.0,princetonLocky
12,0.70379556143445,69,64,2,345601714.0,montrealCryptoLocker
26,0.1259765625,2,0,2,1007000000.0,white
20,0.00390625,1,0,2,4174000000.0,white
6,0.62,31,0,2,4865000000.0,white
0,1.0,1,0,2,32550000000.0,white
2,0.25,1,0,2,4849000000.0,white
144,1.635449802825,7776,3953,1,400000000.0,princetonLocky
8,0.03125,1,0,2,4470000000.0,white
12,0.0086805555555555,5,0,1,185000000.0,paduaCryptoWall
12,0.125,2,0,2,358000000.0,white
100,1.0,1,0,2,12501000000.0,white
58,1.0,1,0,2,11826000000.0,white
24,0.0078125,1,0,2,3674000000.0,white
0,0.5,1,0,1,50000000.0,white
0,1.0,1,0,2,120000000.0,montrealCryptXXX
4,0.125,1,0,1,90000000.0,white
4,1.25,2,0,2,119965660.0,montrealCryptXXX
0,0.5,1,0,1,29577000000.0,white
0,1.0,1,0,1,85000000.0,white
34,0.252960205078125,8,0,8,994000000.0,white
144,0.0602111428042433,1320,0,2,298950000.0,montrealCryptoLocker
144,0.230126728093693,1601,1,2,396000000.0,paduaCryptoWall
2,1.0,1,0,2,120000000.0,montrealCryptXXX
0,0.5,1,0,1,100000000.0,white
26,0.00048828125,1,0,2,2589000000.0,white
24,0.015625,1,0,2,4348000000.0,white
8,0.5,1,0,1,200000000.0,montrealCryptoLocker
2,0.0049261083743842,2,0,2,200005000.0,princetonCerber
12,0.0625,1,0,1,102000000.0,white
54,1.52587890625e-05,1,0,1,300000000.0,princetonLocky
12,1.0,1,0,2,31110000000.0,white
22,0.0078125,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,1,250000000.0,montrealDMALockerv3
2,1.0,1,0,2,1796000000.0,white
144,0.500885444695781,1298,1222,1,3700000000.0,paduaCryptoWall
54,3.814697265625e-06,1,0,2,880000000.0,white
144,0.70829659685078,2781,0,1,50000000.0,montrealCryptoLocker
30,2.89351851851852e-05,11,0,1,31650907.0,montrealCryptoLocker
24,0.0234375,2,0,3,1157000000.0,white
0,0.5,1,0,1,62256897.0,montrealNoobCrypt
40,0.0468753576278687,2,2,2,2100000000.0,white
26,0.0002820653822815,7,0,2,150000000.0,princetonLocky
16,0.0416666666666667,1,0,2,236457850.0,montrealCryptoLocker
8,1.0,1,0,2,4970000000.0,white
4,0.0025,1,0,1,400000000.0,princetonLocky
0,1.0,1,0,2,440052253.0,montrealCryptoLocker
12,1.0,1,0,2,2006000000.0,white
10,0.015625,1,0,2,111325000000.0,white
144,0.48848201941887,1142,1061,5,461000000.0,paduaCryptoWall
0,1.0,1,0,1,85000000.0,white
12,0.25,1,0,2,4758000000.0,white
0,0.5,1,0,2,200000000.0,paduaCryptoWall
86,0.750040690104167,3,1,2,200000000.0,princetonLocky
0,1.0,1,0,1,10000000000.0,white
80,9.09494701772928e-13,1,0,2,44000000.0,white
16,0.13671875,3,0,1,700000000.0,montrealCryptoLocker
0,1.0,1,0,1,2654340000.0,montrealCryptoLocker
0,1.0,1,0,2,119480000.0,princetonCerber
144,0.0909000491817541,1408,344,1,195822895.0,paduaCryptoWall
144,0.621950427837174,1572,1,3,100000000.0,paduaCryptoWall
0,0.5,1,0,1,643223893.0,montrealNoobCrypt
144,2.96412060098867e-05,936,0,1,400000000.0,princetonLocky
144,0.376853890065965,1786,11,2,230000000.0,montrealCryptoLocker
144,1.97613043002975,2256,2245,12,15456200092.0,paduaCryptoWall
38,0.000244140625,1,0,2,179000000.0,white
28,0.00390625,1,0,1,2517000000.0,white
16,0.015625,1,0,2,3963000000.0,white
34,1.0,1,0,2,1940000000.0,white
0,0.5,1,0,1,380000000.0,princetonLocky
22,0.0009765625,1,0,2,3791000000.0,white
6,0.0625,1,0,1,50000000.0,white
0,0.333333333333333,1,0,2,50000000.0,princetonLocky
2,0.5,1,0,2,99690000.0,princetonCerber
20,0.009765625,3,3,2,995000000.0,white
8,1.0,1,0,2,29610000000.0,white
144,0.0005030037290598,1096,0,1,100000000.0,princetonLocky
2,0.25,1,0,2,53000000.0,white
0,0.5,1,0,1,3000000000.0,white
144,0.253048780487805,475,0,2,120000000.0,montrealCryptXXX
144,0.0001491182786787,1372,0,1,150000000.0,princetonLocky
12,0.0078125,1,0,2,717000000.0,white
6,0.25,1,0,2,50000000.0,princetonLocky
28,0.296875,3,0,1,22290000000.0,white
4,0.25,1,0,1,30000000.0,montrealCryptoLocker
52,0.500000376760224,2,0,2,384786290.0,paduaCryptoWall
0,0.5,1,0,2,94722188.0,montrealCryptoLocker
144,0.566850087978824,2116,2103,1,79500000.0,paduaCryptoWall
8,0.03125,2,0,1,37563392.0,montrealCryptoLocker
144,0.0773503031406405,3411,0,1,299240390.0,princetonLocky
0,0.5,1,0,2,1129950000.0,montrealCryptoLocker
0,0.5,1,0,2,337000000.0,white
2,1.0,1,0,2,143000000.0,white
12,0.0108506944444444,3,0,1,220769331.0,paduaCryptoWall
0,0.5,1,0,2,250000000.0,paduaCryptoWall
2,0.5,1,0,2,4746000000.0,white
4,0.0031746031746031,1,0,1,400000000.0,montrealDMALocker
0,1.0,1,0,2,86000000.0,white
4,0.25,1,0,2,50000000.0,princetonLocky
0,1.0,1,0,2,4975000000.0,white
0,0.5,1,0,2,3400000000.0,white
0,0.5,1,0,2,75000000.0,princetonCerber
6,0.5,1,0,2,61700000.0,paduaCryptoWall
0,1.0,1,0,2,100700000.0,paduaCryptoWall
16,0.125,1,0,2,4785000000.0,white
0,0.5,1,0,1,21700000000.0,white
8,0.0625,1,0,2,100000000.0,princetonCerber
10,0.03125,1,0,2,4087000000.0,white
16,0.078125,2,0,2,379980000.0,paduaCryptoWall
144,0.0835104381281232,3788,0,2,99950000.0,princetonCerber
22,0.2578125,3,0,2,465000000.0,white
4,0.125,1,0,1,119000000.0,white
0,0.5,1,0,2,10000000000.0,white
8,1.6875,4,0,5,531951500.0,paduaCryptoWall
10,0.015625,1,0,2,927000000.0,white
46,3.0517578125e-05,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,1,122881567.0,montrealDMALocker
0,0.0909090909090909,1,0,1,100000000.0,paduaCryptoWall
58,0.001953125,1,0,2,82110000.0,princetonCerber
0,1.0,1,0,2,303010257.0,montrealCryptoLocker
2,1.0,1,0,1,158000000.0,white
34,1.0,1,0,2,33390000000.0,white
28,0.39105608670239,67,0,2,700000000.0,white
4,0.375,2,0,1,424000000.0,white
8,0.03125,1,0,2,2038000000.0,white
2,0.5,1,0,2,3993000000.0,white
12,0.015625,1,0,2,856000000.0,white
22,0.0078125,1,0,1,519000000.0,white
6,0.833333333333333,3,0,2,75000000.0,white
6,0.03125,1,0,1,64120000.0,paduaCryptoWall
6,0.75,2,0,2,200000000.0,princetonCerber
4,0.125,1,0,2,4698000000.0,white
62,1.95503234863281e-06,41,0,2,120000000.0,montrealCryptoLocker
14,0.015625,1,0,2,3862000000.0,white
90,1.0,1,0,2,30330000000.0,white
2,0.25,1,0,1,651000000.0,white
4,0.125,1,0,1,5000000000.0,white
18,0.0625,1,0,2,3534000000.0,white
0,1.0,1,0,1,1680800000.0,paduaCryptoWall
16,0.001953125,1,0,1,1000000000.0,white
20,0.0625,1,0,2,4293000000.0,white
10,0.0038461538461538,2,0,1,250000000.0,princetonLocky
26,0.0009765625,1,0,2,1897000000.0,white
0,1.0,1,0,2,10000000000.0,white
144,0.0964787664914562,2786,9,1,318000000.0,paduaCryptoWall
128,1.0,1,0,2,7286000000.0,white
0,0.5,1,0,2,4966000000.0,white
2,0.25,1,0,2,16000000000.0,white
2,0.5,1,0,2,55690000.0,princetonCerber
4,0.0416666666666667,1,0,2,2300000000.0,paduaCryptoWall
0,1.0,1,0,2,5000000000.0,white
2,0.5,1,0,1,268000000.0,white
0,0.5,1,0,2,2000000000.0,white
16,0.0625,1,0,1,4603000000.0,white
2,1.5,2,0,1,3083540000.0,montrealCryptoLocker
16,0.001953125,1,0,2,1228000000.0,white
36,1.0484619140625,8,0,5,167000000.0,white
92,1.0,1,0,2,12176000000.0,white
2,0.25,1,0,2,4796000000.0,white
10,0.03125,1,0,2,75000000.0,white
144,0.32031809059345,3532,0,1,300000000.0,princetonLocky
144,1.09974605266398,546,0,1,239900000.0,paduaCryptoWall
14,0.03125,1,0,1,200000000.0,montrealCryptoLocker
8,0.065625,2,0,2,123020000.0,princetonCerber
20,0.03125,1,0,2,4301000000.0,white
14,0.0078125,1,0,2,3985000000.0,white
10,0.015625,1,0,2,3598000000.0,white
144,0.26448848770288,1837,0,1,48080634.0,paduaCryptoWall
24,1.0,1,0,2,9876000000.0,white
0,0.5,1,0,2,43450000.0,princetonCerber
2,0.5,1,0,2,4954000000.0,white
4,0.5,1,0,2,79000000.0,white
4,1.0,1,0,1,50000000.0,white
12,1.0,1,0,2,347000000.0,white
10,0.015625,1,0,2,165000000.0,white
0,0.5,1,0,2,63000000.0,white
4,0.25,1,0,2,200000000.0,princetonLocky
0,0.5,1,0,2,137970000.0,princetonCerber
144,0.594136890325931,1629,5,2,379990000.0,paduaCryptoWall
138,1.0,1,0,2,33475000000.0,white
0,1.0,1,0,2,4001000000.0,white
4,0.125,1,0,1,300000000.0,princetonLocky
0,0.5,1,0,1,50000000.0,princetonLocky
8,0.065625,5,0,1,217000000.0,paduaCryptoWall
2,0.5,1,0,1,1255000000.0,white
8,0.5,2,0,2,214000000.0,white
12,0.25,1,0,1,113000000.0,white
6,0.037037037037037,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,1,103000000.0,white
22,1.261962890625,7,0,4,168000000.0,white
6,0.252083333333333,2,0,1,49990000.0,princetonLocky
144,0.0744622320081888,613,0,1,213000000.0,paduaCryptoWall
0,1.0,1,0,2,90316089.0,montrealCryptoLocker
32,0.000244140625,1,0,2,980000000.0,white
0,0.5,1,0,1,410000000.0,princetonLocky
142,0.875,5,0,2,400000000.0,princetonLocky
32,0.000732421875,2,0,2,100000000.0,princetonCerber
0,0.5,1,0,2,4558000000.0,white
2,0.5,1,0,1,50000000.0,princetonLocky
18,2.484375,19,0,2,490000000.0,white
18,0.833333333333333,3,0,2,55000000.0,white
46,1.0,1,0,2,32955000000.0,white
0,1.0,1,0,2,4998000000.0,white
8,1.5,3,0,2,85208992.0,montrealCryptoLocker
0,1.0,1,0,1,13080000000.0,white
16,0.5,1,0,2,4868000000.0,white
16,0.005859375,6,0,2,39645000000.0,white
32,0.0009765625,1,0,2,40000000.0,princetonCerber
10,0.03125,1,0,2,250000000.0,white
6,1.0,1,0,2,31125000000.0,white
14,0.0078125,1,0,1,50000000.0,white
144,0.294798301639954,1625,0,2,1000000000.0,montrealCryptoLocker
4,0.5,1,0,2,4795000000.0,white
4,0.125,1,0,1,182000000.0,paduaCryptoWall
58,9.31322574615479e-10,1,0,1,50000000.0,white
10,0.109375,5,0,2,2200000000.0,white
144,0.251336199551276,402,0,1,123630000.0,paduaCryptoWall
18,0.00390625,1,0,1,2733000000.0,white
4,1.09375,4,0,1,222152912.0,paduaCryptoWall
8,0.1875,3,0,2,556000000.0,white
144,1.75910004300976,955,704,6,2893050000.0,montrealCryptoLocker
72,1.0,1,0,2,11791000000.0,white
2,0.5,1,0,1,720000000.0,white
144,0.759580145398259,5228,0,2,80000000.0,princetonCerber
6,0.125,1,0,2,4206000000.0,white
0,2.0,2,0,2,10000000000.0,white
0,0.5,1,0,2,5172000000.0,white
0,1.5,3,0,6,2697044000.0,montrealCryptoLocker
10,0.015625,1,0,2,2635000000.0,white
10,1.08173076923077,3,1,5,1580000000.0,paduaCryptoWall
6,0.25,1,0,2,83000000.0,paduaCryptoWall
0,0.5,1,0,2,50000000.0,montrealCryptoLocker
0,1.0,1,0,1,50000000.0,paduaCryptoWall
6,0.0625,1,0,2,4290000000.0,white
8,0.03125,1,0,1,100000000.0,white
144,0.315367745694705,1175,0,4,1061400000.0,montrealCryptoLocker
2,0.25,1,0,2,4176000000.0,white
0,0.333333333333333,1,0,2,50000000.0,princetonLocky
0,1.0,1,0,1,149990000.0,princetonLocky
144,0.388044077299229,1699,0,2,100000000.0,princetonCerber
12,0.0026041666666666,1,0,2,75000000.0,princetonCerber
62,0.0004405975341796,8,8,2,400000000.0,princetonLocky
144,2.60903256835867,783,3,8,613270000.0,paduaCryptoWall
48,1.52587890625e-05,1,0,2,100000000.0,princetonCerber
132,1.03480286068386e-10,12,0,1,32243827.0,paduaCryptoWall
26,1.0,1,0,2,33005000000.0,white
6,1.0,1,0,2,4756000000.0,white
2,0.5,2,0,2,125000000.0,princetonCerber
144,0.600456084250132,253,0,1,200090000.0,princetonLocky
16,0.03125,1,0,2,4387000000.0,white
12,0.0078125,1,0,1,602308150.0,montrealDMALockerv3
32,0.000162124633789,11,11,4,410026369.0,princetonLocky
16,0.25,1,0,2,4745000000.0,white
0,1.0,1,0,2,10000000000.0,white
6,0.0625,1,0,1,4000000000.0,white
0,0.5,1,0,2,266376633.0,montrealCryptoLocker
10,0.445833333333333,13,0,2,383000000.0,white
4,0.375,1,1,2,217000000.0,paduaCryptoWall
0,1.0,1,0,1,222667557.0,paduaCryptoWall
144,0.044591747128067,1297,0,2,203811000.0,montrealCryptoLocker
72,1.0,1,0,2,33570000000.0,white
0,0.5,1,0,1,2500000000.0,paduaCryptoWall
8,0.25,1,0,2,4825000000.0,white
12,0.0078125,1,0,2,4112000000.0,white
144,0.0831131063940956,7848,3006,1,80000000.0,princetonCerber
12,0.172003073770492,10,0,1,100000000.0,princetonLocky
22,0.125,1,0,2,120000000.0,montrealCryptXXX
0,0.0625,1,0,2,49781000.0,princetonCerber
32,0.0009765625,1,1,2,120000000.0,montrealCryptXXX
4,0.125,1,0,2,4503000000.0,white
2,0.5,1,0,1,126546665.0,paduaCryptoWall
0,0.5,1,0,1,300000000.0,princetonLocky
4,0.625,3,0,6,626600000.0,montrealCryptoLocker
30,0.015625,1,0,2,2088000000.0,white
144,0.119102316935876,3766,0,1,192990000.0,paduaCryptoWall
26,0.0325520833333333,7,0,2,105000000.0,white
8,0.125,1,0,2,3531000000.0,white
14,0.0833333333333333,1,0,2,100000000.0,paduaCryptoWall
34,1.0,1,0,2,11886000000.0,white
10,0.015625,1,0,2,3412000000.0,white
144,0.0608828291495953,3940,0,1,300000000.0,princetonLocky
4,1.0,1,0,2,44460252.0,paduaCryptoWall
4,0.0034246575342465,1,0,2,125490000.0,princetonCerber
4,0.5,21,0,2,4850000000.0,white
6,0.165079365079365,2,0,2,200050000.0,princetonCerber
144,0.0216121488269527,1374,0,1,189000000.0,paduaCryptoWall
0,0.5,1,0,2,100000000.0,princetonCerber
30,1.0,1,0,2,3406000000.0,white
0,1.0,1,0,2,300000000.0,montrealCryptoLocker
0,1.0,1,0,1,712000000.0,paduaCryptoWall
144,0.489330664872059,1699,0,1,131396069.0,paduaCryptoWall
52,3.814697265625e-06,1,0,2,37500000.0,princetonCerber
106,1.0,1,0,2,36070000000.0,white
0,0.5,1,0,2,2848000000.0,white
8,0.0625,1,0,2,55000000.0,white
76,2.38418579101562e-07,1,0,2,50000000.0,princetonCerber
4,0.25,2,0,1,180000000.0,paduaCryptoWall
144,0.0006265964007173,3254,0,2,125000000.0,princetonCerber
0,0.5,1,0,1,222000000.0,paduaCryptoWall
12,0.01171875,2,0,2,1000000000.0,white
2,0.5,1,0,1,4932000000.0,white
0,0.5,1,0,2,1744000000.0,white
0,1.0,1,0,1,300000000.0,princetonLocky
144,1.16663273484974,1535,1473,2,2624000000.0,paduaCryptoWall
0,0.5,1,0,2,100000000.0,montrealCryptoLocker
2,0.5,1,0,1,30719834.0,montrealCryptoLocker
144,0.812539490156735,2120,402,9,2321710000.0,paduaCryptoWall
18,0.251953125,2,0,2,480718900.0,montrealCryptoLocker
0,1.0,1,0,2,219907503.0,montrealCryptoLocker
2,0.75,1,1,2,340000000.0,montrealSamSam
0,0.5,1,0,2,4727199995.0,white
144,1.96664037743153,1865,1,4,600000000.0,paduaCryptoWall
2,0.5,1,0,2,30000000.0,princetonCerber
72,1.0,1,0,2,4416000000.0,white
2,0.25,1,0,1,99663049414.0,white
0,0.5,1,0,1,327400000000.0,white
0,1.0,1,0,2,122270000.0,princetonCerber
0,0.5,1,0,2,52000000.0,white
0,0.5,1,0,1,232000000.0,white
2,0.5,1,0,2,81060000.0,princetonCerber
10,0.03125,1,0,1,197075401.0,paduaCryptoWall
0,0.5,1,0,2,3585000000.0,white
2,0.5,1,0,2,222000000.0,paduaCryptoWall
144,8.37677464382578e-10,752,0,1,4500000000.0,paduaCryptoWall
144,1.02109375897826e-05,4166,0,2,61000000.0,montrealCryptoLocker
4,0.5,1,0,2,145084400.0,princetonCerber
6,0.125,1,0,2,2567000000.0,white
10,1.25,3,0,2,265000000.0,princetonCerber
4,1.0,1,0,2,4993000000.0,white
36,8.22022306397306e-08,1,0,1,350000000.0,paduaCryptoWall
10,0.5,1,0,2,4874000000.0,white
0,1.0,2,0,2,5000000000.0,white
6,0.0138888888888889,1,0,2,120000000.0,montrealCryptXXX
14,1.1875,4,0,6,542000000.0,white
0,0.5,1,0,1,100000000.0,princetonLocky
0,0.5,1,0,2,100000000.0,princetonCerber
24,1.0,1,0,2,31945000000.0,white
4,0.125,1,0,1,1004000000.0,white
34,0.0084236111111111,31,0,2,120000000.0,montrealCryptXXX
2,1.0,1,0,2,4970000000.0,white
0,1.0,1,0,2,186000000.0,paduaCryptoWall
12,0.03125,1,0,2,4363000000.0,white
2,0.25,1,0,2,4811000000.0,white
72,6.103515625e-05,1,0,2,100000000.0,princetonCerber
18,0.0625,1,0,2,42319025.0,paduaCryptoWall
0,1.0,1,0,2,40000000.0,montrealCryptoLocker
0,1.0,1,0,2,19875000000.0,white
144,2.0846504889292,823,773,7,3600000000.0,paduaCryptoWall
0,0.333333333333333,1,0,1,250000000.0,princetonLocky
58,4.06801700592041e-07,2,2,2,141220000.0,princetonCerber
0,1.0,1,0,2,30931491.0,paduaCryptoWall
0,0.5,1,0,1,75000000.0,white
44,1.0,1,0,2,10031000000.0,white
96,0.500000029802322,2,0,2,159649063.0,paduaCryptoWall
30,0.0362821790907118,10,0,1,200000000.0,montrealCryptoLocker
14,0.00390625,1,0,2,100000000.0,white
0,0.5,1,0,2,4649000000.0,white
0,0.5,1,0,1,156931000.0,montrealDMALocker
0,0.5,1,0,2,89420000.0,princetonCerber
4,1.00069444444444,2,0,3,200008809.0,montrealCryptoLocker
0,1.0,1,0,1,34049897.0,paduaCryptoWall
0,1.0,1,0,2,4988000000.0,white
4,1.0,1,0,1,99990000.0,montrealCryptoLocker
144,0.681091515210006,6464,5709,1,410000000.0,princetonLocky
16,0.015625,1,0,2,3171000000.0,white
0,0.5,1,0,1,5100000000.0,white
2,0.25,1,0,2,70000000.0,princetonCerber
0,1.0,1,0,1,100000000.0,white
24,0.00390625,1,0,2,3829000000.0,white
28,3.0517578125e-05,1,0,2,45000000.0,white
10,0.125,1,0,2,125000000.0,princetonCerber
8,0.03125,1,0,2,838000000.0,white
0,1.0,1,0,2,4986000000.0,white
18,0.00390625,1,0,1,100000000.0,white
18,0.001953125,1,0,2,3617000000.0,white
2,0.5,1,0,1,7955000000.0,white
144,0.086287418096,3758,590,2,410000000.0,princetonLocky
50,0.000244140625,1,0,2,356000000.0,white
16,0.015625,1,0,2,56000000.0,princetonCerber
6,0.0625,1,0,2,4580000000.0,white
68,0.0026148415741667,4,0,1,118130932.0,paduaCryptoWall
12,0.0078125,1,0,2,3321000000.0,white
4,0.0833333333333333,2,0,1,400000000.0,paduaCryptoWall
48,0.001953125,1,0,1,100000000.0,princetonLocky
2,1.0,2,0,1,199740000000.0,white
2,0.25,1,0,2,7000000000.0,white
30,0.1544189453125,6,0,6,1277000000.0,white
0,1.0,1,0,2,194361589.0,montrealCryptoLocker
2,0.25,1,0,2,10200000000.0,white
132,0.0891636606269862,179,0,2,71800000.0,montrealCryptoLocker
2,0.5,1,0,1,150000000.0,princetonLocky
144,0.50997142320103,1167,0,2,80000000.0,princetonCerber
0,1.0,1,0,1,47983974.0,paduaCryptoWall
2,0.5,1,0,2,528000000.0,paduaCryptoWall
0,0.5,1,0,2,7435000000.0,white
142,1.78428145023373,1977,29,2,299900000.0,montrealCryptoLocker
40,0.000244140625,1,0,2,63000000.0,white
144,1.0,1,0,2,35235000000.0,white
4,0.5,1,0,2,4796000000.0,white
144,0.185134645676221,2408,2100,2,81670000.0,princetonCerber
0,0.5,1,0,2,500000000.0,white
14,0.1875,2,0,2,101000000.0,white
36,0.000244140625,1,0,2,883000000.0,white
12,0.0078125,1,0,2,4261000000.0,white
0,1.0,1,0,2,35000000.0,white
0,0.5,1,0,2,41830000.0,princetonCerber
144,0.0007526821412265,3451,0,1,120000000.0,montrealCryptXXX
6,0.25,1,0,2,50000000.0,montrealCryptoLocker
94,0.0006561279321128,3,0,1,150000000.0,princetonLocky
108,1.71951680947319,495,0,2,1199900000.0,montrealCryptoLocker
2,0.25,1,0,2,42000000.0,paduaCryptoWall
144,1.33145676399586,1836,5,4,172925586.0,montrealCryptoLocker
50,0.015869140625,2,0,2,1534000000.0,white
8,0.5,1,0,2,50000000.0,white
10,0.015625,1,0,2,2994000000.0,white
4,0.125,1,0,2,3065000000.0,white
86,4.3648253940793,54,54,9,2550000000.0,white
26,0.001953125,1,0,1,1680000000.0,white
10,0.015625,1,0,1,135000000.0,paduaCryptoWall
144,0.226605995883248,2395,0,2,223000000.0,paduaCryptoWall
30,0.256126573350695,38,0,1,9935000000.0,white
6,0.625,1,1,2,800000000.0,montrealDMALockerv3
8,0.125,1,0,2,4656000000.0,white
56,0.006591796875,2,2,1,190000000.0,white
68,1.0,1,0,2,33305000000.0,white
144,0.203606580457089,1122,1,2,152733469.0,paduaCryptoWall
14,0.00390625,1,0,2,1880000000.0,white
32,0.271471497252747,8,0,2,368004954.0,montrealCryptoLocker
0,0.5,1,0,2,4898000000.0,white
0,2.0,2,0,2,812180000.0,paduaCryptoWall
0,0.5,1,0,1,1771000000.0,white
58,1.0,1,0,2,29900000000.0,white
50,1.33514404296875e-05,4,0,2,200000000.0,princetonCerber
0,0.5,1,0,2,125000000.0,princetonCerber
46,1.9073486328125e-06,1,0,2,216000000.0,white
16,2.0703125,5,0,2,4192890000.0,paduaCryptoWall
144,0.0366752339225392,3577,0,1,200000000.0,princetonLocky
8,1.5,5,0,1,2210320000.0,montrealCryptoLocker
6,1.0,1,0,2,4806000000.0,white
6,0.095703125,6,0,1,1500000000.0,paduaCryptoWall
2,1.0,1,0,1,32648542.0,montrealCryptoLocker
0,0.5,1,0,2,100000000.0,princetonCerber
144,0.0028891420218608,1546,0,1,99900000.0,paduaCryptoWall
20,0.0104166666666667,3,0,1,100000000.0,princetonLocky
